"uid_local","uid_foreign","sorting","sorting_foreign"
"1422","451","9","0"
"1422","453","11","0"
"1422","457","12","0"
"1422","459","13","0"
"1422","473","10","0"
"1422","493","15","0"
"1422","1319","1","0"
"1422","1537","8","0"
"1422","1599","7","0"
"1422","1925","1","0"
"1422","1927","2","0"
"1422","1929","3","0"
"1422","1931","4","0"
"1422","1933","5","0"
"1422","1934","6","0"
"1422","1935","7","0"
"1422","1936","8","0"
"1422","2562","6","0"
"1422","4610","2","0"
"1422","4612","3","0"
"1422","4614","4","0"
"1422","4616","5","0"
"1423","5","3","0"
"1423","8","1","0"
"1423","9","4","0"
"1423","14","2","0"
"1423","210","18","0"
"1423","451","12","0"
"1423","453","14","0"
"1423","457","15","0"
"1423","459","16","0"
"1423","473","13","0"
"1423","480","17","0"
"1423","1537","11","0"
"1423","1541","10","0"
"1423","1958","1","0"
"1423","1960","2","0"
"1423","1962","3","0"
"1423","1964","4","0"
"1423","1966","5","0"
"1423","1975","8","0"
"1423","1988","11","0"
"1423","2562","9","0"
"1423","4610","5","0"
"1423","4612","6","0"
"1423","4614","7","0"
"1423","4616","8","0"
"1427","4","1","0"
"1427","402","13","0"
"1427","451","8","0"
"1427","453","10","0"
"1427","457","11","0"
"1427","459","12","0"
"1427","473","9","0"
"1427","768","7","0"
"1427","2068","1","0"
"1427","2070","2","0"
"1427","2072","3","0"
"1427","2074","4","0"
"1427","2076","5","0"
"1427","2079","7","0"
"1427","2562","6","0"
"1427","4610","2","0"
"1427","4612","3","0"
"1427","4614","4","0"
"1427","4616","5","0"
"1429","402","12","0"
"1429","451","7","0"
"1429","453","9","0"
"1429","457","10","0"
"1429","459","11","0"
"1429","473","8","0"
"1429","768","6","0"
"1429","2103","1","0"
"1429","2105","2","0"
"1429","2107","3","0"
"1429","2109","4","0"
"1429","2111","5","0"
"1429","2112","6","0"
"1429","2562","5","0"
"1429","4610","1","0"
"1429","4612","2","0"
"1429","4614","3","0"
"1429","4616","4","0"
"1430","402","4","0"
"1430","459","3","0"
"1430","768","2","0"
"1430","2125","1","0"
"1430","2126","2","0"
"1430","2562","1","0"
"1431","3","1","0"
"1432","3","1","0"
"1433","4","1","0"
"1436","402","15","0"
"1436","451","9","0"
"1436","453","11","0"
"1436","455","12","0"
"1436","457","13","0"
"1436","459","14","0"
"1436","473","10","0"
"1436","768","8","0"
"1436","2196","1","0"
"1436","2198","2","0"
"1436","2200","3","0"
"1436","2202","4","0"
"1436","2204","5","0"
"1436","2206","1","0"
"1436","2209","7","0"
"1436","2210","8","0"
"1436","2562","7","0"
"1436","4610","2","0"
"1436","4612","3","0"
"1436","4614","4","0"
"1436","4616","6","0"
"1436","4675","5","0"
"1443","1","1","0"
"1444","1","2","0"
"1444","5","1","0"
"1445","1","1","0"
"1446","1","1","0"
"1447","1","1","0"
"1449","1","1","0"
"1450","1","1","0"
"1451","1","1","0"
"1452","1","1","0"
"1453","17","1","0"
"1453","402","5","0"
"1453","459","4","0"
"1453","768","3","0"
"1453","2357","2","0"
"1453","2358","3","0"
"1453","2562","2","0"
"1454","402","10","0"
"1454","451","6","0"
"1454","453","7","0"
"1454","457","8","0"
"1454","459","9","0"
"1454","768","5","0"
"1454","2366","1","0"
"1454","2368","2","0"
"1454","2370","3","0"
"1454","2372","4","0"
"1454","2373","5","0"
"1454","2562","4","0"
"1454","4610","1","0"
"1454","4614","2","0"
"1454","4616","3","0"
"1455","5","1","0"
"1455","9","2","0"
"1455","210","14","0"
"1455","451","9","0"
"1455","453","11","0"
"1455","457","12","0"
"1455","459","13","0"
"1455","473","10","0"
"1455","1537","8","0"
"1455","2381","1","0"
"1455","2383","2","0"
"1455","2385","3","0"
"1455","2387","4","0"
"1455","2389","5","0"
"1455","2396","8","0"
"1455","2562","7","0"
"1455","4610","3","0"
"1455","4612","4","0"
"1455","4614","5","0"
"1455","4616","6","0"
"1462","402","4","0"
"1462","768","2","0"
"1462","1697","3","0"
"1462","2440","1","0"
"1462","2442","2","0"
"1462","3584","1","0"
"1463","17","1","0"
"1463","402","5","0"
"1463","459","4","0"
"1463","768","3","0"
"1463","2447","2","0"
"1463","2448","3","0"
"1463","2562","2","0"
"1464","4","5","0"
"1464","5","1","0"
"1464","7","3","0"
"1464","8","4","0"
"1464","9","2","0"
"1464","451","12","0"
"1464","453","13","0"
"1464","457","14","0"
"1464","480","15","0"
"1464","791","6","0"
"1464","796","7","0"
"1464","1541","11","0"
"1464","2453","1","0"
"1464","2455","2","0"
"1464","2457","3","0"
"1464","2465","6","0"
"1464","2482","9","0"
"1464","2487","10","0"
"1464","4610","8","0"
"1464","4614","9","0"
"1464","4616","10","0"
"1465","17","1","0"
"1465","402","5","0"
"1465","768","3","0"
"1465","1697","4","0"
"1465","2495","2","0"
"1465","2497","3","0"
"1465","3584","2","0"
"1466","17","1","0"
"1466","402","5","0"
"1466","459","4","0"
"1466","768","3","0"
"1466","2502","2","0"
"1466","2503","3","0"
"1466","2562","2","0"
"1475","17","1","0"
"1475","402","5","0"
"1475","459","4","0"
"1475","768","3","0"
"1475","2548","2","0"
"1475","2549","3","0"
"1475","2562","2","0"
"1476","17","1","0"
"1476","402","5","0"
"1476","459","4","0"
"1476","768","6","0"
"1476","2562","2","0"
"1476","2563","3","0"
"1482","17","1","0"
"1482","402","4","0"
"1482","768","3","0"
"1482","2624","2","0"
"1482","2625","3","0"
"1483","1","1","0"
"1484","1","1","0"
"1485","5","2","0"
"1485","9","3","0"
"1485","10","4","0"
"1485","15","1","0"
"1486","1","1","0"
"1487","1","1","0"
"1488","1","1","0"
"1489","1","1","0"
"1490","1","1","0"
"1491","1","1","0"
"1492","1","1","0"
"1493","1","1","0"
"1494","1","1","0"
"1495","1","1","0"
"1496","1","1","0"
"1497","1","1","0"
"1499","5","2","0"
"1499","9","3","0"
"1499","11","4","0"
"1499","842","1","0"
"1503","4","1","0"
"1508","402","2","0"
"1508","768","1","0"
"1508","1007","1","0"
"1509","402","2","0"
"1509","768","3","0"
"1509","1015","1","0"
"1510","402","2","0"
"1510","768","3","0"
"1510","1023","1","0"
"1511","402","2","0"
"1511","768","3","0"
"1511","1031","1","0"
"1512","402","2","0"
"1512","768","3","0"
"1512","1039","1","0"
"1513","402","2","0"
"1513","768","3","0"
"1513","1047","1","0"
"1514","402","2","0"
"1514","768","3","0"
"1514","1055","1","0"
"1515","402","4","0"
"1515","459","3","0"
"1515","768","2","0"
"1515","1061","1","0"
"1515","1062","2","0"
"1515","2562","1","0"
"1516","402","2","0"
"1516","768","3","0"
"1516","1066","1","0"
"1517","402","2","0"
"1517","768","3","0"
"1517","1074","1","0"
"1518","5","1","0"
"1519","402","2","0"
"1519","768","1","0"
"1519","1084","1","0"
"1520","402","2","0"
"1520","768","3","0"
"1520","1088","1","0"
"1521","402","2","0"
"1521","768","3","0"
"1521","1096","1","0"
"1522","402","2","0"
"1522","768","3","0"
"1522","1104","1","0"
"1523","402","2","0"
"1523","768","3","0"
"1523","1112","1","0"
"1524","402","2","0"
"1524","768","3","0"
"1524","1120","1","0"
"1525","402","2","0"
"1525","768","3","0"
"1525","1128","1","0"
"1526","402","2","0"
"1526","768","3","0"
"1526","1140","1","0"
"1527","402","4","0"
"1527","459","3","0"
"1527","768","6","0"
"1527","1146","1","0"
"1527","1147","2","0"
"1527","2562","5","0"
"1528","402","2","0"
"1528","768","3","0"
"1528","1151","1","0"
"1529","402","2","0"
"1529","768","3","0"
"1529","1159","1","0"
"1530","402","2","0"
"1530","768","3","0"
"1530","1165","1","0"
"1531","402","2","0"
"1531","768","3","0"
"1531","1169","1","0"
"1533","402","2","0"
"1533","768","3","0"
"1533","1177","1","0"
"1535","402","2","0"
"1535","768","3","0"
"1535","1187","1","0"
"1536","402","2","0"
"1536","768","1","0"
"1536","1195","1","0"
"1538","402","2","0"
"1538","768","1","0"
"1538","1203","1","0"
"1539","4","1","0"
"1541","4","1","0"
"1543","4","1","0"
"1545","4","1","0"
"1548","1","1","0"
"1553","402","8","0"
"1553","451","5","0"
"1553","453","6","0"
"1553","457","7","0"
"1553","768","4","0"
"1553","1296","1","0"
"1553","1298","2","0"
"1553","1300","3","0"
"1553","1302","4","0"
"1553","4610","1","0"
"1553","4614","2","0"
"1553","4616","3","0"
"1554","3","1","0"
"1554","402","3","0"
"1554","768","2","0"
"1554","1311","2","0"
"1555","3","1","0"
"1555","402","3","0"
"1555","768","4","0"
"1555","1335","2","0"
"1558","402","2","0"
"1558","768","1","0"
"1558","1405","1","0"
"1560","3","1","0"
"1560","402","3","0"
"1560","768","4","0"
"1560","1471","2","0"
"1563","402","2","0"
"1563","768","3","0"
"1563","1684","1","0"
"1565","1","3","0"
"1565","5","1","0"
"1565","10","2","0"
"1566","1","3","0"
"1566","5","1","0"
"1566","10","2","0"
"1571","1","3","0"
"1571","5","1","0"
"1571","10","2","0"
"1572","1","3","0"
"1572","5","1","0"
"1572","10","2","0"
"1574","1","3","0"
"1574","5","1","0"
"1574","10","2","0"
"1576","1","3","0"
"1576","5","1","0"
"1576","10","2","0"
"1578","1","3","0"
"1578","5","1","0"
"1578","10","2","0"
"1580","1","3","0"
"1580","5","1","0"
"1580","10","2","0"
"1593","1","1","0"
"1594","1","1","0"
"1595","1","1","0"
"1596","1","1","0"
"1597","1","1","0"
"1598","1","1","0"
"1599","1","1","0"
"1600","1","1","0"
"1601","1","1","0"
"1602","1","1","0"
"1603","1","1","0"
"1604","1","1","0"
"1605","1","1","0"
"1606","1","1","0"
"1607","1","1","0"
"1608","1","1","0"
"1609","1","1","0"
"1610","1","1","0"
"1611","1","1","0"
"1612","1","1","0"
"1613","1","1","0"
"1614","1","2","0"
"1614","15","1","0"
"1615","1","1","0"
"1616","1","1","0"
"1617","1","1","0"
"1618","1","1","0"
"1619","1","1","0"
"1620","1","1","0"
"1621","1","1","0"
"1622","1","1","0"
"1623","1","1","0"
"1624","1","1","0"
"1625","1","1","0"
"1626","1","1","0"
"1628","1","1","0"
"1629","1","1","0"
"1630","1","1","0"
"1631","1","1","0"
"1632","1","1","0"
"1633","1","1","0"
"1634","1","1","0"
"1635","1","1","0"
"1636","1","1","0"
"1637","1","1","0"
"1639","1","1","0"
"1640","1","1","0"
"1641","1","1","0"
"1642","1","1","0"
"1646","17","1","0"
"1646","402","5","0"
"1646","768","3","0"
"1646","1697","4","0"
"1646","3500","2","0"
"1646","3502","3","0"
"1646","3584","2","0"
"1647","17","1","0"
"1647","402","5","0"
"1647","768","7","0"
"1647","1697","4","0"
"1647","3511","2","0"
"1647","3513","3","0"
"1647","3584","6","0"
"1649","1697","2","0"
"1649","3584","1","0"
"1649","4088","1","0"
"1650","1697","2","0"
"1650","3584","3","0"
"1650","4092","1","0"
"1651","17","1","0"
"1651","3772","3","0"
"1651","4108","2","0"
"1651","4352","2","0"
"1652","17","1","0"
"1652","3772","3","0"
"1652","4116","2","0"
"1652","4352","4","0"
"1653","17","1","0"
"1653","3772","3","0"
"1653","4124","2","0"
"1653","4352","4","0"
"1654","17","1","0"
"1654","3772","3","0"
"1654","4132","2","0"
"1654","4352","4","0"
"1655","17","1","0"
"1655","3772","3","0"
"1655","4140","2","0"
"1655","4352","4","0"
"1658","1","1","0"
"1659","1","1","0"
"1660","1","1","0"
"1661","1","1","0"
"1662","5","1","0"
"1662","9","2","0"
"1662","10","3","0"
"1663","5","1","0"
"1663","9","2","0"
"1663","10","3","0"
"1664","5","1","0"
"1664","9","2","0"
"1664","10","3","0"
"1665","5","1","0"
"1665","9","2","0"
"1665","10","3","0"
"1666","5","1","0"
"1666","9","2","0"
"1666","10","3","0"
"1667","5","1","0"
"1667","9","2","0"
"1667","10","3","0"
"1668","1","1","0"
"1669","1","1","0"
"1670","1","1","0"
"1671","1","1","0"
"1672","1","1","0"
"1673","1","1","0"
"1674","1","1","0"
"1675","1","1","0"
"1676","1","1","0"
"1677","1","1","0"
"1678","1","1","0"
"1679","1","1","0"
"1680","1","1","0"
"1681","1","1","0"
"1682","1","1","0"
"1683","1","1","0"
"1684","1","1","0"
"1685","1","1","0"
"1686","1","1","0"
"1687","1","1","0"
"1688","1","1","0"
"1689","1","1","0"
"1690","1","1","0"
"1691","1","1","0"
"1693","17","1","0"
"1693","402","3","0"
"1693","459","2","0"
"1693","768","3","0"
"1693","2562","2","0"
"1694","402","2","0"
"1694","768","2","0"
"1694","3165","1","0"
"1694","3849","1","0"
"1696","1541","2","0"
"1697","1","2","0"
"1700","17","1","0"
"1700","768","3","0"
"1700","2562","2","0"
"1701","17","1","0"
"1701","768","3","0"
"1701","2562","2","0"
"1703","17","1","0"
"1704","1","1","0"
"1704","17","3","0"
"1704","4352","2","0"
"1705","17","1","0"
"1706","1","1","0"
"1710","5","1","0"
"1711","1","1","0"
"1712","10","1","0"
"1713","5","2","0"
"1713","6","1","0"
"1713","9","3","0"
"1713","10","4","0"
"1715","17","1","0"
"1716","4352","1","0"
"1717","1","1","0"
"1717","17","2","0"
"1718","17","1","0"
"1718","4352","2","0"
"1719","17","1","0"
"1719","4352","2","0"
"1720","14","1","0"
"1722","1","2","0"
"1722","17","1","0"
"1723","1","2","0"
"1723","17","1","0"
"1731","1","2","0"
"1731","17","1","0"
"1738","1","2","0"
"1738","17","1","0"
"1741","16","1","0"
"1742","1","1","0"
"1743","1","1","0"
"1744","4352","1","0"
"1745","4352","1","0"
"1746","1","2","0"
"1746","17","1","0"
"1747","4614","1","0"
"1747","4616","2","0"
"1750","1","2","0"
"1750","3584","1","0"
"1751","1","2","0"
"1751","17","1","0"
"1752","1","1","0"
"1753","768","1","0"
"1754","768","1","0"
"1755","1","2","0"
"1755","17","1","0"
"1757","1","1","0"
"1760","1","1","0"
"1762","4352","1","0"
"1763","2562","1","0"
"1764","13","1","0"
"1765","1","1","0"
"1766","17","1","0"
"1767","17","1","0"
"1768","5","1","0"
"1768","768","2","0"
"1769","768","1","0"
"1771","4352","1","0"
"1772","4352","1","0"
"1774","17","1","0"
"1775","17","1","0"
"1776","1","1","0"
"1777","1","1","0"
"1778","1","1","0"
"1779","4352","1","0"
"1780","1","1","0"
"1781","1","1","0"
"1781","17","2","0"
"1782","1","1","0"
"1783","1","1","0"
"1784","1","1","0"
"1785","1","1","0"
"1786","1","1","0"
"1787","1","1","0"
"1788","1","1","0"
"1804","1","3","0"
"1804","14","2","0"
"1804","17","1","0"
"1805","1","1","0"
"1806","1","1","0"
"1807","1","1","0"
"1808","5","1","0"
"1808","768","2","0"
"1809","1","1","0"
"1810","1","1","0"
"1811","1","1","0"
"1812","1","1","0"
"1813","1","2","0"
"1813","17","1","0"
"1814","1","1","0"
"1815","1","1","0"
"1816","1","1","0"
"1818","5","1","0"
"1818","768","2","0"
"1819","5","1","0"
"1819","768","2","0"
"1820","1","1","0"
"1822","1","2","0"
"1822","17","1","0"
"1823","1","1","0"
"1825","1","1","0"
"1826","1","1","0"
"1827","1","5","0"
"1827","5","3","0"
"1827","8","2","0"
"1827","10","4","0"
"1827","15","1","0"
"1828","1","1","0"
"1829","1","4","0"
"1829","5","1","0"
"1829","9","2","0"
"1829","10","3","0"
"1830","1","1","0"
"1831","1","1","0"
"1832","1","1","0"
"1833","1","1","0"
"1834","1","1","0"
"1835","1","1","0"
"1836","1","1","0"
"1837","1","1","0"
"1838","1","1","0"
"1839","1","1","0"
"1840","10","4","0"
"1840","11","5","0"
"1840","3849","3","0"
"1840","4614","1","0"
"1840","4616","2","0"
"1841","768","1","0"
"1842","4614","1","0"
"1842","4616","2","0"
"1843","5","1","0"
"1843","768","2","0"
"1844","1","1","0"
"1845","5","1","0"
"1845","10","2","0"
"1846","4","1","0"
"1847","1","1","0"
"1848","1","1","0"
"1849","1","1","0"
"1850","1","1","0"
"1851","1","1","0"
"1852","768","7","0"
"1852","3584","6","0"
"1852","4610","1","0"
"1852","4612","2","0"
"1852","4614","3","0"
"1852","4616","5","0"
"1852","4675","4","0"
"1853","15","1","0"
"1854","15","1","0"
"1855","15","1","0"
"1856","15","1","0"
"1857","15","1","0"
"1858","1","3","0"
"1858","5","1","0"
"1858","10","2","0"
"1859","1","2","0"
"1859","5","1","0"
"1860","1","1","0"
"1861","1","1","0"
"1862","1","4","0"
"1862","5","1","0"
"1862","9","2","0"
"1862","10","3","0"
"1863","1","1","0"
"1864","1","2","0"
"1864","4610","1","0"
"1865","1","2","0"
"1865","17","1","0"
"1866","1","2","0"
"1866","17","1","0"
"1867","1","2","0"
"1867","17","1","0"
"1868","1","2","0"
"1868","17","1","0"
"1869","1","2","0"
"1869","17","1","0"
"1870","1","2","0"
"1870","17","1","0"
"1871","1","2","0"
"1871","17","1","0"
"1872","1","2","0"
"1872","4616","1","0"
"1873","1","1","0"
"1874","1","1","0"
"1875","1","2","0"
"1875","4610","1","0"
"1876","1","2","0"
"1876","10","1","0"
"1877","5","2","0"
"1877","9","3","0"
"1877","613","4","0"
"1877","4610","1","0"
"1878","1","2","0"
"1878","17","1","0"
"1879","1","1","0"
"1880","1","1","0"
"1881","1","1","0"
"1882","1","1","0"
"1883","1","2","0"
"1883","5","1","0"
"1884","768","1","0"
"1885","1","2","0"
"1885","4616","1","0"
"1886","768","2","0"
"1886","4616","1","0"
"1887","1","2","0"
"1887","17","1","0"
"1888","1","2","0"
"1888","17","1","0"
"1889","1","1","0"
"1890","1","1","0"
"1891","1","1","0"
"1892","1","1","0"
"1893","1","1","0"
"1895","3849","1","0"
"1896","3849","1","0"
"1897","3849","1","0"
"1898","3849","1","0"
"1899","1","1","0"
"1900","1","4","0"
"1900","5","1","0"
"1900","9","2","0"
"1900","10","3","0"
"1901","1","1","0"
"1902","1","2","0"
"1902","17","1","0"
"1903","1","2","0"
"1903","5","1","0"
"1904","1","1","0"
"1905","1","1","0"
"1906","1","1","0"
"1907","1","1","0"
"1908","1","1","0"
"1909","5","1","0"
"1909","768","2","0"
"1910","5","1","0"
"1910","768","2","0"
"1911","1","1","0"
"1912","1","1","0"
"1913","768","1","0"
"1914","1","2","0"
"1914","17","1","0"
"1916","1","2","0"
"1916","17","1","0"
"1917","3849","1","0"
"1918","1","2","0"
"1918","17","1","0"
"1919","1","1","0"
"1920","1","1","0"
"1921","1","1","0"
"1922","1","1","0"
"1923","1","1","0"
"1924","1","1","0"
"1925","1","1","0"
"1926","1","1","0"
"1927","768","1","0"
"1928","5","1","0"
"1928","768","2","0"
"1929","1","1","0"
"1930","3849","1","0"
"1931","3849","1","0"
"1932","1","1","0"
"1933","1","2","0"
"1933","17","1","0"
"1934","1","2","0"
"1934","17","1","0"
"1935","10","1","0"
"1935","768","2","0"
"1936","1","1","0"
"1937","1","1","0"
"1938","1","2","0"
"1938","17","1","0"
"1939","1","1","0"
"1940","1","1","0"
"1941","1","1","0"
"1942","1","1","0"
"1943","1","1","0"
"1944","1","1","0"
"1944","768","2","0"
"1945","1","1","0"
"1946","5","1","0"
"1946","768","2","0"
"1947","1","2","0"
"1947","17","1","0"
"1948","3584","1","0"
"1949","4","1","0"
"1950","768","6","0"
"1950","3584","5","0"
"1950","4610","1","0"
"1950","4612","2","0"
"1950","4614","3","0"
"1950","4616","4","0"
"1951","768","6","0"
"1951","3584","5","0"
"1951","4610","1","0"
"1951","4612","2","0"
"1951","4614","3","0"
"1951","4616","4","0"
"1952","1","1","0"
"1953","1","1","0"
"1954","1","3","0"
"1954","5","1","0"
"1954","10","2","0"
"1955","1","3","0"
"1955","5","1","0"
"1955","10","2","0"
"1956","1","3","0"
"1956","5","1","0"
"1956","10","2","0"
"1957","1","2","0"
"1957","17","1","0"
"1958","1","2","0"
"1958","17","1","0"
"1959","3849","1","0"
"1960","3849","1","0"
"1961","3849","1","0"
"1962","3849","1","0"
"1963","1","1","0"
"1964","1","1","0"
"1965","1","1","0"
"1966","1","1","0"
"1967","1","1","0"
"1968","1","1","0"
"1969","1","1","0"
"1970","1","1","0"
"1971","1","1","0"
"1972","1","1","0"
"1973","1","1","0"
"1974","1","1","0"
"1975","1","1","0"
"1976","768","1","0"
"1977","3849","1","0"
"1978","3849","1","0"
"1979","3849","1","0"
"1980","768","2","0"
"1980","3584","1","0"
"1981","768","2","0"
"1981","3584","1","0"
"1986","1","1","0"
"1987","3849","1","0"
"1988","1","2","0"
"1988","5","1","0"
"1989","1","1","0"
"1990","1","1","0"
"1991","1","1","0"
"1992","1","2","0"
"1992","17","1","0"
"1993","1","1","0"
"1994","1","1","0"
"1994","768","2","0"
"1995","1","1","0"
"1996","1","2","0"
"1996","14","1","0"
"1997","15","1","0"
"1997","768","2","0"
"1998","5","1","0"
"1998","9","2","0"
"1998","10","3","0"
"1998","11","4","0"
"1999","5","1","0"
"2000","3584","3","0"
"2000","4614","1","0"
"2000","4616","2","0"
"2001","1","3","0"
"2001","5","1","0"
"2001","10","2","0"
"2002","1","1","0"
"2002","768","2","0"
"2003","1","2","0"
"2003","5","1","0"
"2004","768","9","0"
"2004","3584","8","0"
"2004","3843","6","0"
"2004","3849","7","0"
"2004","4610","1","0"
"2004","4612","2","0"
"2004","4614","3","0"
"2004","4616","5","0"
"2004","4675","4","0"
"2005","768","1","0"
"2006","1","1","0"
"2007","1","1","0"
"2008","1","2","0"
"2008","4616","1","0"
"2009","6","1","0"
"2010","1","2","0"
"2010","10","1","0"
"2011","1","4","0"
"2011","5","1","0"
"2011","9","2","0"
"2011","10","3","0"
"2012","1","1","0"
"2013","5","2","0"
"2013","9","3","0"
"2013","10","1","0"
"2013","11","4","0"
"2014","10","1","0"
"2014","768","2","0"
"2015","5","2","0"
"2015","9","3","0"
"2015","10","1","0"
"2015","11","4","0"
"2016","1","1","0"
"2017","1","1","0"
